Time (s)	Channel 1 (V)
-0.051359999999999996	1.0630812119412574
-0.0513475	1.0555758239934026
-0.051335	1.0518231300194734
-0.0513225	1.0518231300194734
-0.05131	1.0368123541237568
-0.051297499999999996	1.0218015782280352
-0.051285	1.010543496306253
-0.0512725	1.0030381083583948
-0.05126	0.9880273324626783
-0.0512475	0.9880273324626783
-0.051234999999999996	0.9767692505408874
-0.0512225	0.9692638625930325
-0.05121	0.9467476987494579
-0.0511975	0.9467476987494579
-0.051185	0.9467476987494579
-0.0511725	0.939242310801603
-0.05116	0.9317369228537413
-0.0511475	0.9242315349058831
-0.051135	0.920478840931954
-0.0511225	0.9092207590101665
-0.05111	0.9092207590101665
-0.0510975	0.8829519011926626
-0.051085	0.8867045951665918
-0.0510725	0.8679411252969462
-0.05106	0.864188431323017
-0.0510475	0.84542496145338
-0.051035	0.8454249614533714
-0.0510225	0.8266614915837258
-0.05101	0.8304141855576549
-0.0509975	0.804145327740151
-0.050985	0.8116507156880058
-0.0509725	0.7928872458183637
-0.05096	0.7966399397922928
-0.0509475	0.7778764699226471
-0.050935	0.7816291638965762
-0.0509225	0.7628656940269392
-0.05091	0.7553603060790723
-0.0508975	0.7516076121051433
-0.050885	0.7403495301833559
-0.0508725	0.7290914482615685
-0.05086	0.7290914482615685
-0.0508475	0.7103279783919229
-0.050835	0.6953172024962063
-0.0508225	0.6803064266004899
-0.05081	0.6803064266004899
-0.0507975	0.6690483446787076
-0.050785	0.6615429567308442
-0.0507725	0.6502848748090568
-0.05076	0.6352740989133403
-0.0507475	0.6390267928872695
-0.050735	0.6202633230176324
-0.0507225	0.6127579350697656
-0.05071	0.6202633230176239
-0.0506975	0.6052525471219073
-0.050685	0.5977471591740491
-0.0506725	0.5902417712261943
-0.05066	0.5714783013565452
-0.0506475	0.5639729134086869
-0.050635	0.5489621375129704
-0.0506225	0.5414567495651121
-0.05061	0.5339513616172574
-0.0505975	0.5226932796954665
-0.050585	0.5226932796954665
-0.0505725	0.5189405857215375
-0.05056	0.5039298098258209
-0.0505475	0.5001771158518935
-0.050535	0.4926717279040336
-0.0505225	0.4701555640604588
-0.05051	0.46640287008652964
-0.0504975	0.45889748213867143
-0.050485	0.44763940021688403
-0.0504725	0.44013401226902577
-0.05046	0.43638131829509663
-0.0504475	0.4251232363733093
-0.050435	0.43262862432116755
-0.0504225	0.4026070725297345
-0.050409999999999996	0.3988543785558054
-0.0503975	0.3763382147122306
-0.050385	0.37258552073830153
-0.0503725	0.357574744842585
-0.05036	0.35382205086865587
-0.050347499999999996	0.35006935689472335
-0.050335	0.34256396894686847
-0.0503225	0.327553193051152
-0.05031	0.3200478051032937
-0.0502975	0.30503702920757725
-0.050284999999999996	0.3050370292075704
-0.0502725	0.2900262533118607
-0.05026	0.27876817139007337
-0.0502475	0.2712627834422151
-0.050235	0.26751008946828597
-0.050222499999999996	0.24874661959864205
-0.05021	0.2524993135725695
-0.0501975	0.2412412316507821
-0.050185	0.24499392562471123
-0.0501725	0.22247776178113646
-0.050159999999999996	0.21872506780719708
-0.0501475	0.19620890396363258
-0.050135	0.1849508220418452
-0.0501225	0.16994004614612868
-0.05011	0.16994004614612868
-0.050097499999999996	0.15868196422433278
-0.050085	0.13991849435469567
-0.0500725	0.13991849435469567
-0.05006	0.1436711883286248
-0.0500475	0.12490771845897919
-0.050034999999999996	0.11364963653719179
-0.0500225	0.11364963653719179
-0.05001	0.09488616666754617
-0.0499975	0.09863886064147528
-0.049985	0.07237000282397141
-0.049972499999999996	0.06486461487610462
-0.04996	0.046101145006467524
-0.0499475	0.046101145006467524
-0.049935	0.016079593215034514
-0.0499225	0.01983228718896364
-0.049909999999999996	0.012326899241101976
-0.0498975	0.0048215112932471355
-0.049885	-0.006436570628540243
-0.0498725	-0.01018926460246937
-0.04986	-0.013941958576398496
-0.049847499999999996	-0.017694652550332743
-0.049835	-0.028952734472115
-0.0498225	-0.04021081639390238
-0.04981	-0.06272698023747714
-0.0497975	-0.07398506215926451
-0.049784999999999996	-0.07773775613319876
-0.0497725	-0.08899583805498101
-0.04976	-0.09274853202891015
-0.0497475	-0.11151200189855578
-0.049735	-0.11151200189855578
-0.049722499999999996	-0.12277008382034998
-0.04971	-0.13778085971605966
-0.0496975	-0.13778085971605966
-0.049685	-0.15279163561177617
-0.0496725	-0.16404971753356354
-0.049659999999999996	-0.16404971753357206
-0.0496475	-0.18281318740320918
-0.049635	-0.19031857535106744
-0.0496225	-0.20532935124678392
-0.04961	-0.20532935124678392
-0.0495975	-0.22034012714249362
-0.049585	-0.22034012714250045
-0.0495725	-0.2278455150903587
-0.04956	-0.2428562909860752
-0.0495475	-0.25036167893393346
-0.049535	-0.2616197608557157
-0.0495225	-0.2728778427775082
-0.04951	-0.2728778427775082
-0.0494975	-0.2841359246992956
-0.049485	-0.2841359246992956
-0.0494725	-0.30289939456893267
-0.04946	-0.32541555841251596
-0.0494475	-0.3291682523864451
-0.049435	-0.3441790282821616
-0.0494225	-0.3479317222560907
-0.04941	-0.3516844162300181
-0.0493975	-0.36669519212573637
-0.049385	-0.37420058007359464
-0.0493725	-0.385458661995382
-0.04936	-0.385458661995382
-0.0493475	-0.39671674391716427
-0.049335	-0.40422213186502765
-0.0493225	-0.41172751981288586
-0.04931	-0.4192329077607441
-0.0492975	-0.4267382957086024
-0.049285	-0.45300715352609433
-0.0492725	-0.45300715352610627
-0.04926	-0.46801792942182274
-0.0492475	-0.4717706233957519
-0.049235	-0.4867813992914684
-0.0492225	-0.4905340932653958
-0.04921	-0.5017921751871849
-0.0491975	-0.4942867872393267
-0.049185	-0.5092975631350432
-0.0491725	-0.5205556450568305
-0.04916	-0.524308339030758
-0.0491475	-0.5393191149264762
-0.049135	-0.5505771968482636
-0.0491225	-0.5580825847961218
-0.04911	-0.5693406667179092
-0.0490975	-0.5693406667179092
-0.049085	-0.5730933606918382
-0.0490725	-0.595609524535413
-0.04906	-0.5993622185093422
-0.0490475	-0.6143729944050587
-0.049035	-0.6143729944050587
-0.0490225	-0.6368891582486335
-0.04901	-0.6293837703007752
-0.0489975	-0.6443945461964917
-0.048985	-0.65189993414435
-0.0489725	-0.6594053220922048
-0.04896	-0.6744160979879247
-0.0489475	-0.6631580160661373
-0.048935	-0.681921485935783
-0.0489225	-0.6969322618314995
-0.04891	-0.7044376497793577
-0.048897499999999997	-0.6931795678575703
-0.048885	-0.7156957317011451
-0.0488725	-0.7307065075968616
-0.04886	-0.7194484256750743
-0.0488475	-0.7382118955447199
-0.048834999999999996	-0.7532226714404364
-0.0488225	-0.7569753654143655
-0.04881	-0.771986141310082
-0.0487975	-0.7794915292579403
-0.048785	-0.7945023051536567
-0.048772499999999996	-0.8095130810493698
-0.04876	-0.802007693101515
-0.0487475	-0.8170184689972315
-0.048735	-0.8282765509190189
-0.0487225	-0.8282765509190189
-0.048709999999999996	-0.8432873268147388
-0.0486975	-0.8507927147625937
-0.048685	-0.862050796684381
-0.0486725	-0.8733088786061685
-0.04866	-0.8733088786061685
-0.048647499999999996	-0.8883196545018951
-0.048635	-0.9108358183454597
-0.0486225	-0.8995777364236723
-0.04861	-0.9145885123193888
-0.0485975	-0.9145885123193888
-0.048584999999999996	-0.9183412062933214
-0.0485725	-0.9258465942411762
-0.04856	-0.9371046761629636
-0.0485475	-0.9521154520586801
-0.048535	-0.9596208400065384
-0.048522499999999996	-0.9671262279544016
-0.04851	-0.978384309876184
-0.0484975	-0.9971477797458296
-0.048485	-1.0046531676936878
-0.0484725	-1.0046531676936878
-0.048459999999999996	-1.0121585556415493
-0.0484475	-1.0196639435894044
-0.048435	-1.0384274134590499
-0.0484225	-1.0459328014069083
-0.04841	-1.0534381893547664
-0.048397499999999996	-1.06094357730263
-0.048385	-1.0722016592244121
-0.0483725	-1.0759543531983413
-0.04836	-1.0872124351201287
-0.0483475	-1.0834597411461995
-0.048334999999999996	-1.0909651290940645
-0.0483225	-1.1059759049897742
-0.04831	-1.1097285989637033
-0.0482975	-1.1134812929376325
-0.048285	-1.1359974567812072
-0.048272499999999996	-1.1397501507551382
-0.04826	-1.1435028447290654
-0.0482475	-1.1510082326769238
-0.048235	-1.158513620624782
-0.0482225	-1.1735243965204984
-0.048209999999999996	-1.1847824784422858
-0.0481975	-1.1847824784422858
-0.048185	-1.1997932543380023
-0.0481725	-1.2072986422858607
-0.04816	-1.2072986422858607
-0.048147499999999996	-1.2185567242076498
-0.048135	-1.2223094181815772
-0.0481225	-1.2373201940772935
-0.04811	-1.2410728880512227
-0.0480975	-1.244825582025152
-0.048085	-1.2598363579208616
-0.0480725	-1.2598363579208685
-0.04806	-1.2673417458687266
-0.0480475	-1.2710944398426558
-0.048035	-1.278599827790514
-0.0480225	-1.2748471338165868
-0.04801	-1.2973632976601597
-0.0479975	-1.3048686856080178
-0.047985	-1.3123740735558762
-0.0479725	-1.3236321554776636
-0.04796	-1.3348902373994458
-0.0479475	-1.334890237399451
-0.047935	-1.3461483193212382
-0.0479225	-1.3536537072690966
-0.04791	-1.364911789190884
-0.0478975	-1.364911789190884
-0.047885	-1.3836752590605295
-0.0478725	-1.3874279530344586
-0.04786	-1.4061914229041044
-0.0478475	-1.4024387289301752
-0.047835	-1.4099441168780302
-0.0478225	-1.4061914229041044
-0.04781	-1.421202198799821
-0.0477975	-1.4399656686694664
-0.047785	-1.4362129746955374
-0.0477725	-1.4362129746955374
-0.04776	-1.4474710566173248
-0.0477475	-1.4474710566173248
-0.047735	-1.4437183626433956
-0.0477225	-1.4587291385391121
-0.04771	-1.4624818325130395
-0.0476975	-1.4699872204608995
-0.047685	-1.4812453023826868
-0.0476725	-1.4925033843044742
-0.04766	-1.5037614662262617
-0.0476475	-1.5037614662262617
-0.047635	-1.5300303240437656
-0.0476225	-1.5337830180176946
-0.04761	-1.5375357119916238
-0.0475975	-1.545041099939482
-0.047585	-1.5412884059655547
-0.0475725	-1.5675572637830568
-0.04756	-1.575062651730915
-0.0475475	-1.5675572637830568
-0.047535	-1.5600518758351984
-0.0475225	-1.5825680396787631
-0.04751	-1.5938261216005607
-0.0474975	-1.5863207336527023
-0.047485	-1.6088368974962772
-0.0474725	-1.6088368974962772
-0.04746	-1.6200949794180595
-0.0474475	-1.631353061339852
-0.047435	-1.6276003673659227
-0.0474225	-1.63885844928771
-0.04741	-1.6426111432616393
-0.0473975	-1.6538692251834215
-0.047385	-1.6538692251834266
-0.0473725	-1.6576219191573558
-0.04736	-1.665127307105214
-0.0473475	-1.6801380830009305
-0.047335	-1.6838907769748597
-0.047322499999999997	-1.7026542468445054
-0.04731	-1.7026542468445054
-0.0472975	-1.7139123287662927
-0.047285	-1.7064069408184344
-0.0472725	-1.7101596347923635
-0.047259999999999996	-1.7101596347923635
-0.0472475	-1.7101596347923635
-0.047235	-1.721417716714151
-0.0472225	-1.7289231046620093
-0.04721	-1.7326757986359382
-0.047197499999999996	-1.7401811865838035
-0.047185	-1.7551919624795131
-0.0471725	-1.7664500444013005
-0.04716	-1.7664500444013005
-0.0471475	-1.781460820297017
-0.047134999999999996	-1.7777081263230912
-0.0471225	-1.785213514270946
-0.04711	-1.7964715961927336
-0.0470975	-1.7927189022188044
-0.047085	-1.8114823720884499
-0.047072499999999996	-1.8114823720884567
-0.04706	-1.8264931479841664
-0.0470475	-1.815235066062379
-0.047035	-1.8227404540102374
-0.0470225	-1.8227404540102374
-0.047009999999999996	-1.837751229905964
-0.0469975	-1.8602673937495287
-0.046985	-1.8602673937495287
-0.0469725	-1.8602673937495287
-0.04696	-1.8565146997755995
-0.046947499999999996	-1.8677727816973868
-0.046935	-1.8677727816973868
-0.0469225	-1.8752781696452452
-0.04691	-1.8865362515670325
-0.0468975	-1.8827835575931033
-0.046884999999999996	-1.8977943334888199
-0.0468725	-1.8977943334888199
-0.04686	-1.8977943334888199
-0.0468475	-1.9165578033584656
-0.046835	-1.9203104973323946
-0.046822499999999996	-1.9240631913063186
-0.04681	-1.9128051093845364
-0.0467975	-1.9240631913063238
-0.046785	-1.9128051093845364
-0.0467725	-1.931568579254182
-0.046759999999999996	-1.9353212732281162
-0.0467475	-1.9465793551498984
-0.046735	-1.9503320491238276
-0.0467225	-1.961590131045615
-0.04671	-1.961590131045615
-0.046697499999999996	-1.9653428250195475
-0.046685	-1.9728482129674023
-0.0466725	-1.9803536009152607
-0.04666	-1.9803536009152607
-0.0466475	-1.991611682837048
-0.046634999999999996	-1.9991170707849095
-0.0466225	-2.006622458732765
-0.04661	-2.0103751527066933
-0.0465975	-2.0141278466806227
-0.046585	-2.017880540654552
-0.046572499999999996	-2.0178805406545486
-0.04656	-2.0103751527066933
-0.0465475	-2.0103751527066933
-0.046535	-2.02538592860241
-0.0465225	-2.032891316550268
-0.04651	-2.0403967044981233
-0.0464975	-2.051654786419914
-0.046485	-2.051654786419914
-0.0464725	-2.051654786419914
-0.04646	-2.0554074803938436
-0.0464475	-2.0554074803938436
-0.046435	-2.0554074803938436
-0.0464225	-2.0704182562895594
-0.04641	-2.0629128683417015
-0.0463975	-2.074170950263489
-0.046385	-2.074170950263489
-0.0463725	-2.081676338211347
-0.04636	-2.081676338211347
-0.0463475	-2.0891817261592056
-0.046335	-2.085429032185276
-0.0463225	-2.0929344201331306
-0.04631	-2.100439808080993
-0.0462975	-2.100439808080993
-0.046285	-2.1116978900027803
-0.0462725	-2.107945196028851
-0.04626	-2.119203277950633
-0.0462475	-2.1379667478202835
-0.046235	-2.1379667478202835
-0.0462225	-2.1454721357681423
-0.04621	-2.160482911663859
-0.0461975	-2.152977523716004
-0.046185	-2.1567302176899297
-0.0461725	-2.1567302176899297
-0.04616	-2.1492248297420717
-0.0461475	-2.1567302176899297
-0.046135	-2.152977523716002
-0.0461225	-2.1529775237160003
-0.04611	-2.1717409935856464
-0.0460975	-2.160482911663859
-0.046085	-2.1717409935856464
-0.0460725	-2.1717409935856464
-0.04606	-2.1829990755074338
-0.0460475	-2.1792463815335044
-0.046035	-2.1980098514031496
-0.0460225	-2.1905044634552917
-0.04601	-2.1942571574292193
-0.0459975	-2.201762545377079
-0.045985	-2.194257157429221
-0.0459725	-2.1980098514031496
-0.04596	-2.201762545377079
-0.0459475	-2.1980098514031514
-0.045935	-2.201762545377079
-0.0459225	-2.209267933324937
-0.04591	-2.201762545377079
-0.0458975	-2.216773321272796
-0.045885	-2.213020627298868
-0.0458725	-2.2242787092206537
-0.04586	-2.228031403194583
-0.0458475	-2.228031403194583
-0.045835	-2.216773321272796
-0.0458225	-2.228031403194583
-0.04581	-2.2242787092206537
-0.0457975	-2.228031403194583
-0.045785	-2.2242787092206537
-0.0457725	-2.228031403194583
-0.04576	-2.2392894851163705
-0.045747499999999997	-2.2430421790903
-0.045735	-2.2430421790903
-0.0457225	-2.2430421790903
-0.04571	-2.2580529549860158
-0.0456975	-2.2543002610120872
-0.045684999999999996	-2.2467948730642284
-0.0456725	-2.2543002610120872
-0.04566	-2.2655583429338746
-0.0456475	-2.261805648959945
-0.045635	-2.261805648959945
-0.045622499999999996	-2.2730637308817307
-0.04561	-2.269311036907803
-0.0455975	-2.2655583429338746
-0.045585	-2.276816424855662
-0.0455725	-2.276816424855662
-0.045559999999999996	-2.276816424855662
-0.0455475	-2.276816424855662
-0.045535	-2.2805691188295905
-0.0455225	-2.269311036907803
-0.04551	-2.2805691188295905
-0.045497499999999996	-2.2880745067774475
-0.045485	-2.28432181280352
-0.0454725	-2.295579894725307
-0.04546	-2.291827200751378
-0.0454475	-2.303085282673165
-0.045434999999999996	-2.2880745067774546
-0.0454225	-2.2993325886992366
-0.04541	-2.291827200751378
-0.0453975	-2.291827200751378
-0.045385	-2.295579894725307
-0.045372499999999996	-2.306837976647091
-0.04536	-2.2993325886992366
-0.0453475	-2.310590670621024
-0.045335	-2.3068379766470946
-0.0453225	-2.2993325886992366
-0.045309999999999996	-2.3030852826731687
-0.0452975	-2.310590670621024
-0.045285	-2.310590670621024
-0.0452725	-2.3143433645949525
-0.04526	-2.310590670621024
-0.045247499999999996	-2.3030852826731634
-0.045235	-2.2993325886992366
-0.0452225	-2.310590670621024
-0.04521	-2.310590670621024
-0.0451975	-2.3218487525428113
-0.045184999999999996	-2.3143433645949543
-0.0451725	-2.318096058568882
-0.04516	-2.3143433645949525
-0.0451475	-2.3143433645949525
-0.045135	-2.310590670621024
-0.045122499999999996	-2.314343364594949
-0.04511	-2.3068379766470946
-0.0450975	-2.318096058568882
-0.045085	-2.3218487525428113
-0.0450725	-2.318096058568882
-0.045059999999999996	-2.329354140490673
-0.0450475	-2.336859528438528
-0.045035	-2.336859528438528
-0.0450225	-2.3331068344645987
-0.04501	-2.3406122224124566
-0.044997499999999996	-2.3180960585688886
-0.044985	-2.3331068344645987
-0.0449725	-2.3218487525428113
-0.04496	-2.3293541404906692
-0.0449475	-2.32560144651674
-0.044935	-2.333106834464595
-0.0449225	-2.310590670621024
-0.04491	-2.3293541404906692
-0.0448975	-2.32560144651674
-0.044885	-2.3293541404906692
-0.0448725	-2.321848752542815
-0.04486	-2.3068379766470946
-0.0448475	-2.3218487525428113
-0.044835	-2.3143433645949525
-0.0448225	-2.3068379766470946
-0.04481	-2.314343364594949
-0.0447975	-2.3143433645949525
-0.044785	-2.3218487525428113
-0.0447725	-2.318096058568882
-0.04476	-2.310590670621024
-0.0447475	-2.310590670621024
-0.044735	-2.3068379766470946
-0.0447225	-2.3143433645949525
-0.04471	-2.318096058568882
-0.0446975	-2.3143433645949525
-0.044685	-2.31809605856888
-0.0446725	-2.3143433645949525
-0.04466	-2.318096058568882
-0.0446475	-2.2993325886992366
-0.044635	-2.303085282673165
-0.0446225	-2.306837976647093
-0.04461	-2.2993325886992366
-0.0445975	-2.303085282673165
-0.044585	-2.295579894725307
-0.0445725	-2.3068379766470946
-0.04456	-2.310590670621022
-0.0445475	-2.295579894725307
-0.044535	-2.310590670621024
-0.0445225	-2.303085282673165
-0.04451	-2.2993325886992366
-0.0444975	-2.2993325886992366
-0.044485	-2.3068379766470946
-0.0444725	-2.2993325886992366
-0.04446	-2.2805691188295905
-0.0444475	-2.291827200751378
-0.044435	-2.2955798947253054
-0.0444225	-2.295579894725307
-0.04441	-2.291827200751378
-0.0443975	-2.2805691188295905
-0.044385	-2.2880745067774493
-0.0443725	-2.2955798947253037
-0.04436	-2.2880745067774493
-0.0443475	-2.28432181280352
-0.044335	-2.2880745067774493
-0.0443225	-2.2880745067774493
-0.04431	-2.2880745067774493
-0.0442975	-2.2730637308817325
-0.044285	-2.2730637308817325
-0.0442725	-2.276816424855662
-0.04426	-2.2730637308817325
-0.0442475	-2.2730637308817325
-0.044235	-2.2655583429338746
-0.0442225	-2.261805648959945
-0.04421	-2.2580529549860158
-0.0441975	-2.2430421790903
-0.044185	-2.2580529549860158
-0.044172499999999996	-2.250547567038158
-0.04416	-2.250547567038158
-0.0441475	-2.2467948730642284
-0.044135	-2.2543002610120872
-0.0441225	-2.2543002610120872
-0.044109999999999996	-2.235536791142441
-0.0440975	-2.2317840971685117
-0.044085	-2.235536791142441
-0.0440725	-2.228031403194583
-0.04406	-2.228031403194583
-0.044047499999999996	-2.228031403194585
-0.044035	-2.2317840971685117
-0.0440225	-2.2205260152467243
-0.04401	-2.216773321272796
-0.0439975	-2.216773321272796
-0.043984999999999996	-2.2242787092206555
-0.0439725	-2.228031403194583
-0.04396	-2.209267933324937
-0.0439475	-2.2130206272988664
-0.043935	-2.2130206272988664
-0.043922499999999996	-2.201762545377081
-0.04391	-2.2055152393510085
-0.0438975	-2.1980098514031496
-0.043885	-2.194257157429221
-0.0438725	-2.1905044634552917
-0.043859999999999996	-2.1792463815335044
-0.0438475	-2.1792463815335044
-0.043835	-2.175493687559575
-0.0438225	-2.1792463815335044
-0.04381	-2.1792463815335044
-0.043797499999999996	-2.175493687559573
-0.043785	-2.1717409935856464
-0.0437725	-2.1567302176899297
-0.04376	-2.160482911663859
-0.0437475	-2.160482911663859
-0.043734999999999996	-2.1529775237159985
-0.0437225	-2.1492248297420717
-0.04371	-2.1492248297420717
-0.0436975	-2.1529775237160003
-0.043685	-2.141719441794213
-0.043672499999999996	-2.1267086658985015
-0.04366	-2.1379667478202835
-0.0436475	-2.126708665898496
-0.043635	-2.126708665898496
-0.0436225	-2.1192032779506382
-0.043609999999999996	-2.11920327795064
-0.0435975	-2.1229559719245676
-0.043585	-2.115450583976709
-0.0435725	-2.107945196028851
-0.04356	-2.1041925020549215
-0.043547499999999996	-2.0966871141070618
-0.043535	-2.092934420133134
-0.0435225	-2.092934420133134
-0.04351	-2.1041925020549215
-0.0434975	-2.085429032185276
-0.043484999999999996	-2.089181726159204
-0.0434725	-2.085429032185276
-0.04346	-2.066665562315631
-0.0434475	-2.0779236442374183
-0.043435	-2.059160174367772
-0.043422499999999996	-2.062912868341698
-0.04341	-2.0554074803938436
-0.0433975	-2.0479020924459848
-0.043385	-2.051654786419914
-0.0433725	-2.040396704498127
-0.04336	-2.0328913165502716
-0.0433475	-2.0291386225763395
-0.043335	-2.032891316550268
-0.0433225	-2.0291386225763395
-0.04331	-2.0216332346284807
-0.0432975	-2.0103751527066986
-0.043285	-2.017880540654552
-0.0432725	-2.0103751527066933
-0.04326	-2.0028697647588354
-0.0432475	-2.0028697647588354
-0.043235	-2.0028697647588354
-0.0432225	-1.9878589888631188
-0.04321	-2.006622458732765
-0.0431975	-1.9766009069413315
-0.043185	-1.9803536009152607
-0.0431725	-1.9991170707848978
-0.04316	-1.9803536009152607
-0.0431475	-1.9690955189934733
-0.043135	-1.9653428250195442
-0.0431225	-1.961590131045615
-0.04311	-1.9390739672020505
-0.0430975	-1.9428266611759695
-0.043085	-1.927815885280253
-0.0430725	-1.931568579254182
-0.04306	-1.9240631913063238
-0.0430475	-1.916557803358469
-0.043035	-1.9090524154106072
-0.0430225	-1.905299721436678
-0.04301	-1.8865362515670325
-0.0429975	-1.8865362515670325
-0.042985	-1.8790308636191775
-0.0429725	-1.8940416395148907
-0.04296	-1.8902889455409617
-0.0429475	-1.8790308636191742
-0.042935	-1.8902889455409617
-0.0429225	-1.8715254756713244
-0.04291	-1.8640200877234576
-0.0428975	-1.8602673937495287
-0.042885	-1.8490093118277413
-0.0428725	-1.8452566178538121
-0.04286	-1.8415039238798847
-0.0428475	-1.8490093118277413
-0.042835	-1.8302458419580956
-0.0428225	-1.815235066062379
-0.04281	-1.807729678114521
-0.0427975	-1.811482372088448
-0.042785	-1.8002242901666625
-0.0427725	-1.7964715961927336
-0.04276	-1.781460820297017
-0.0427475	-1.7889662082448752
-0.042735	-1.7889662082448752
-0.0427225	-1.785213514270946
-0.04271	-1.7739554323491586
-0.0426975	-1.751439268505584
-0.042685	-1.7664500444013005
-0.0426725	-1.751439268505584
-0.04266	-1.7551919624795131
-0.0426475	-1.7439338805577258
-0.042635	-1.7289231046620093
-0.0426225	-1.7326757986359382
-0.04261	-1.72517041068808
-0.042597499999999996	-1.7139123287662927
-0.042585	-1.7176650227402217
-0.0425725	-1.7101596347923635
-0.04256	-1.7064069408184344
-0.0425475	-1.695148858896647
-0.042534999999999996	-1.6763853890269982
-0.0425225	-1.6688800010791431
-0.04251	-1.665127307105214
-0.0424975	-1.6688800010791431
