Time (s),Channel 1 (V),TIME
-0.029735,-0.107759307924627,0.02015
-0.0297225,-0.115264695872485,0.0201625
-0.02971,-0.134028165742131,0.020175
-0.0296975,-0.149038941637847,0.0201875
-0.029685,-0.160297023559634,0.0202
-0.0296725,-0.152791635611776,0.0202125
-0.02966,-0.175307799455351,0.020225
-0.0296475,-0.175307799455351,0.0202375
-0.029635,-0.17906049342928,0.02025
-0.0296225,-0.190318575351067,0.0202625
-0.02961,-0.201576657272855,0.020275
-0.0295975,-0.201576657272855,0.0202875
-0.029585,-0.212834739194642,0.0203
-0.0295725,-0.212834739194642,0.0203125
-0.02956,-0.239103597012146,0.020325
-0.0295475,-0.239103597012146,0.0203375
-0.029535,-0.250361678933933,0.02035
-0.0295225,-0.254114372907863,0.0203625
-0.02951,-0.257867066881792,0.020375
-0.0294975,-0.272877842777508,0.0203875
-0.029485,-0.280383230725366,0.0204
-0.0294725,-0.284135924699296,0.0204125
-0.02946,-0.299146700595012,0.020425
-0.0294475,-0.314157476490729,0.0204375
-0.029435,-0.332920946360374,0.02045
-0.0294225,-0.336673640334303,0.0204625
-0.02941,-0.347931722256091,0.020475
-0.0293975,-0.359189804177878,0.0204875
-0.029385,-0.359189804177878,0.0205
-0.0293725,-0.377953274047524,0.0205125
-0.02936,-0.374200580073595,0.020525
-0.0293475,-0.385458661995382,0.0205375
-0.029335,-0.400469437891099,0.02055
-0.0293225,-0.404222131865028,0.0205625
-0.02931,-0.422985601734673,0.020575
-0.0292975,-0.422985601734673,0.0205875
-0.029285,-0.434243683656461,0.0206
-0.0292725,-0.453007153526106,0.0206125
-0.02926,-0.453007153526106,0.020625
-0.0292475,-0.460512541473965,0.0206375
-0.029235,-0.47927601134361,0.02065
-0.0292225,-0.47927601134361,0.0206625
-0.02921,-0.475523317369681,0.020675
-0.0291975,-0.494286787239327,0.0206875
-0.029185,-0.498039481213256,0.0207
-0.0291725,-0.516802951082901,0.0207125
-0.02916,-0.528061033004689,0.020725
-0.0291475,-0.535566420952547,0.0207375
-0.029135,-0.535566420952547,0.02075
-0.0291225,-0.550577196848264,0.0207625
-0.02911,-0.561835278770051,0.020775
-0.0290975,-0.573093360691838,0.0207875
-0.029085,-0.584351442613626,0.0208
-0.0290725,-0.588104136587555,0.0208125
-0.02906,-0.599362218509342,0.020825
-0.0290475,-0.603114912483271,0.0208375
-0.029035,-0.618125688378988,0.02085
-0.0290225,-0.621878382352917,0.0208625
-0.02901,-0.644394546196492,0.020875
-0.0289975,-0.648147240170421,0.0208875
-0.028985,-0.65189993414435,0.0209
-0.0289725,-0.659405322092208,0.0209125
-0.02896,-0.670663404013996,0.020925
-0.0289475,-0.685674179909712,0.0209375
-0.028935,-0.674416097987925,0.02095
-0.0289225,-0.69317956785757,0.0209625
-0.02891,-0.689426873883641,0.020975
-0.0288975,-0.704437649779358,0.0209875
-0.028885,-0.715695731701145,0.021
-0.0288725,-0.708190343753287,0.0210125
-0.02886,-0.734459201570791,0.021025
-0.0288475,-0.730706507596862,0.0210375
-0.028835,-0.753222671440436,0.02105
-0.0288225,-0.764480753362224,0.0210625
-0.02881,-0.764480753362224,0.021075
-0.0287975,-0.775738835284011,0.0210875
-0.028785,-0.786996917205798,0.0211
-0.0287725,-0.802007693101515,0.0211125
-0.02876,-0.794502305153657,0.021125
-0.0287475,-0.809513081049373,0.0211375
-0.028735,-0.828276550919019,0.02115
-0.0287225,-0.828276550919019,0.0211625
-0.02871,-0.843287326814735,0.021175
-0.0286975,-0.854545408736523,0.0211875
-0.028685,-0.854545408736523,0.0212
-0.0286725,-0.862050796684381,0.0212125
-0.02866,-0.86580349065831,0.021225
-0.0286475,-0.869556184632239,0.0212375
-0.028635,-0.884566960527956,0.02125
-0.0286225,-0.895825042449743,0.0212625
-0.02861,-0.90708312437153,0.021275
-0.0285975,-0.918341206293318,0.0212875
-0.028585,-0.918341206293318,0.0213
-0.0285725,-0.944610064110822,0.0213125
-0.02856,-0.944610064110822,0.021325
-0.0285475,-0.955868146032609,0.0213375
-0.028535,-0.963373533980467,0.02135
-0.0285225,-0.967126227954397,0.0213625
-0.02851,-0.982137003850113,0.021375
-0.0284975,-0.985889697824042,0.0213875
-0.028485,-1.00090047371976,0.0214
-0.0284725,-1.00465316769369,0.0214125
-0.02846,-1.02341663756333,0.021425
-0.0284475,-1.02716933153726,0.0214375
-0.028435,-1.03092202551119,0.02145
-0.0284225,-1.05343818935477,0.0214625
-0.02841,-1.04968549538084,0.021475
-0.0283975,-1.0571908833287,0.0214875
-0.028385,-1.07220165922441,0.0215
-0.0283725,-1.07595435319834,0.0215125
-0.02836,-1.09471782306799,0.021525
-0.0283475,-1.0834597411462,0.0215375
-0.028335,-1.10222321101585,0.02155
-0.0283225,-1.10597590498977,0.0215625
-0.02831,-1.12098668088549,0.021575
-0.0282975,-1.12098668088549,0.0215875
-0.028285,-1.14350284472907,0.0216
-0.0282725,-1.15100823267692,0.0216125
-0.02826,-1.15476092665085,0.021625
-0.0282475,-1.15851362062478,0.0216375
-0.028235,-1.16601900857264,0.02165
-0.0282225,-1.16601900857264,0.0216625
-0.02821,-1.17727709049443,0.021675
-0.0281975,-1.18102978446836,0.0216875
-0.028185,-1.18478247844229,0.0217
-0.0281725,-1.21105133625979,0.0217125
-0.02816,-1.21105133625979,0.021725
-0.0281475,-1.22606211215551,0.0217375
-0.028135,-1.22230941818158,0.02175
-0.0281225,-1.23356750010336,0.0217625
-0.02811,-1.25608366394694,0.021775
-0.0280975,-1.25608366394694,0.0217875
-0.028085,-1.25983635792087,0.0218
-0.0280725,-1.27484713381659,0.0218125
-0.02806,-1.27484713381659,0.021825
-0.0280475,-1.28610521573837,0.0218375
-0.028035,-1.28610521573837,0.02185
-0.0280225,-1.28610521573837,0.0218625
-0.02801,-1.29361060368623,0.021875
-0.0279975,-1.30486868560802,0.0218875
-0.027985,-1.31987946150373,0.0219
-0.0279725,-1.33489023739945,0.0219125
-0.02796,-1.33864293137338,0.021925
-0.0279475,-1.34239562534731,0.0219375
-0.027935,-1.3536537072691,0.02195
-0.0279225,-1.36491178919088,0.0219625
-0.02791,-1.37616987111267,0.021975
-0.0278975,-1.36866448316481,0.0219875
-0.027885,-1.37241717713874,0.022
-0.0278725,-1.36866448316481,0.0220125
-0.02786,-1.39868603495625,0.022025
-0.0278475,-1.39868603495625,0.0220375
-0.027835,-1.39493334098232,0.02205
-0.0278225,-1.41744950482589,0.0220625
-0.02781,-1.41744950482589,0.022075
-0.0277975,-1.43996566866947,0.0220875
-0.027785,-1.43246028072161,0.0221
-0.0277725,-1.45122375059125,0.0221125
-0.02776,-1.4437183626434,0.022125
-0.0277475,-1.45872913853911,0.0221375
-0.027735,-1.43996566866947,0.02215
-0.0277225,-1.45497644456518,0.0221625
-0.02771,-1.45122375059125,0.022175
-0.0276975,-1.46623452648697,0.0221875
-0.027685,-1.46623452648697,0.0222
-0.0276725,-1.48499799635662,0.0222125
-0.02766,-1.50751416020019,0.022225
-0.0276475,-1.51126685417412,0.0222375
-0.027635,-1.52252493609591,0.02225
-0.0276225,-1.53003032404377,0.0222625
-0.02761,-1.54128840596555,0.022275
-0.0275975,-1.55254648788734,0.0222875
-0.027585,-1.5600518758352,0.0223
-0.0275725,-1.56755726378306,0.0223125
-0.02756,-1.56755726378306,0.022325
-0.0275475,-1.57506265173092,0.0223375
-0.027535,-1.5863207336527,0.02235
-0.0275225,-1.5863207336527,0.0223625
-0.02751,-1.5863207336527,0.022375
-0.0274975,-1.59007342762663,0.0223875
-0.027485,-1.60133150954842,0.0224
-0.0274725,-1.60508420352235,0.0224125
-0.02746,-1.60883689749628,0.022425
-0.0274475,-1.61634228544414,0.0224375
-0.027435,-1.62009497941806,0.02245
-0.0274225,-1.64261114326164,0.0224625
-0.02741,-1.64636383723557,0.022475
-0.0273975,-1.65762191915736,0.0224875
-0.027385,-1.67263269505307,0.0225
-0.0273725,-1.67263269505307,0.0225125
-0.02736,-1.67263269505307,0.022525
-0.0273475,-1.68389077697486,0.0225375
-0.027335,-1.69139616492272,0.02255
-0.0273225,-1.68764347094879,0.0225625
-0.02731,-1.68764347094879,0.022575
-0.0272975,-1.69139616492272,0.0225875
-0.027285,-1.69514885889665,0.0226
-0.0272725,-1.71015963479236,0.0226125
-0.02726,-1.71015963479236,0.022625
-0.0272475,-1.71766502274022,0.0226375
-0.027235,-1.72517041068808,0.02265
-0.0272225,-1.7401811865838,0.0226625
-0.02721,-1.74393388055773,0.022675
-0.0271975,-1.75894465645344,0.0226875
-0.027185,-1.75519196247951,0.0227
-0.0271725,-1.77395543234916,0.0227125
-0.02716,-1.77020273837523,0.022725
-0.0271475,-1.78146082029702,0.0227375
-0.027135,-1.78146082029702,0.02275
-0.0271225,-1.80022429016666,0.0227625
-0.02711,-1.7927189022188,0.022775
-0.0270975,-1.79647159619273,0.0227875
-0.027085,-1.80022429016666,0.0228
-0.0270725,-1.80772967811452,0.0228125
-0.02706,-1.81148237208845,0.022825
-0.0270475,-1.81898776003631,0.0228375
-0.027035,-1.8302458419581,0.02285
-0.0270225,-1.84150392387988,0.0228625
-0.02701,-1.85276200580167,0.022875
-0.0269975,-1.84525661785381,0.0228875
-0.026985,-1.86026739374953,0.0229
-0.0269725,-1.87527816964525,0.0229125
-0.02696,-1.87527816964525,0.022925
-0.0269475,-1.87903086361917,0.0229375
-0.026935,-1.88653625156703,0.02295
-0.0269225,-1.88653625156703,0.0229625
-0.02691,-1.87527816964525,0.022975
-0.0268975,-1.90529972143668,0.0229875
-0.026885,-1.90154702746275,0.023
-0.0268725,-1.91280510938454,0.0230125
-0.02686,-1.91655780335847,0.023025
-0.0268475,-1.92031049733239,0.0230375
-0.026835,-1.92406319130632,0.02305
-0.0268225,-1.91280510938454,0.0230625
-0.02681,-1.93156857925418,0.023075
-0.0267975,-1.92781588528025,0.0230875
-0.026785,-1.93907396720204,0.0231
-0.0267725,-1.92781588528025,0.0231125
-0.02676,-1.95408474309776,0.023125
-0.0267475,-1.94282666117597,0.0231375
-0.026735,-1.95033204912383,0.02315
-0.0267225,-1.95408474309776,0.0231625
-0.02671,-1.96159013104562,0.023175
-0.0266975,-1.96909551899347,0.0231875
-0.026685,-1.98035360091526,0.0232
-0.0266725,-1.98035360091526,0.0232125
-0.02666,-1.99911707078491,0.023225
-0.0266475,-1.99161168283705,0.0232375
-0.026635,-2.01788054065455,0.02325
-0.0266225,-2.01037515270669,0.0232625
-0.02661,-2.01037515270669,0.023275
-0.0265975,-2.02538592860241,0.0232875
-0.026585,-2.01412784668062,0.0233
-0.0265725,-2.02913862257634,0.0233125
-0.02656,-2.02163323462848,0.023325
-0.0265475,-2.02913862257634,0.0233375
-0.026535,-2.0366440105242,0.02335
-0.0265225,-2.04039670449813,0.0233625
-0.02651,-2.04039670449813,0.023375
-0.0264975,-2.04790209244598,0.0233875
-0.026485,-2.05165478641991,0.0234
-0.0264725,-2.05540748039384,0.0234125
-0.02646,-2.05165478641991,0.023425
-0.0264475,-2.07041825628956,0.0234375
-0.026435,-2.0629128683417,0.02345
-0.0264225,-2.07792364423742,0.0234625
-0.02641,-2.07792364423742,0.023475
-0.0263975,-2.08918172615921,0.0234875
-0.026385,-2.07792364423742,0.0235
-0.0263725,-2.09293442013313,0.0235125
-0.02636,-2.09293442013313,0.023525
-0.0263475,-2.09293442013313,0.0235375
-0.026335,-2.09668711410706,0.02355
-0.0263225,-2.09293442013313,0.0235625
-0.02631,-2.10419250205492,0.023575
-0.0262975,-2.10794519602885,0.0235875
-0.026285,-2.10794519602885,0.0236
-0.0262725,-2.10794519602885,0.0236125
-0.02626,-2.12295597192457,0.023625
-0.0262475,-2.1267086658985,0.0236375
-0.026235,-2.13796674782028,0.02365
-0.0262225,-2.14171944179421,0.0236625
-0.02621,-2.14171944179421,0.023675
-0.0261975,-2.13796674782028,0.0236875
-0.026185,-2.14922482974207,0.0237
-0.0261725,-2.14922482974207,0.0237125
-0.02616,-2.152977523716,0.023725
-0.0261475,-2.17174099358565,0.0237375
-0.026135,-2.16423560563779,0.02375
-0.0261225,-2.1792463815335,0.0237625
-0.02611,-2.16798829961172,0.023775
-0.0260975,-2.17549368755957,0.0237875
-0.026085,-2.18299907550743,0.0238
-0.0260725,-2.16798829961172,0.0238125
-0.02606,-2.17549368755957,0.023825
-0.0260475,-2.16798829961172,0.0238375
-0.026035,-2.17174099358565,0.02385
-0.0260225,-2.18299907550743,0.0238625
-0.02601,-2.19050446345529,0.023875
-0.0259975,-2.19050446345529,0.0238875
-0.025985,-2.19050446345529,0.0239
-0.0259725,-2.18675176948136,0.0239125
-0.02596,-2.19425715742922,0.023925
-0.0259475,-2.19800985140315,0.0239375
-0.025935,-2.20176254537708,0.02395
-0.0259225,-2.20176254537708,0.0239625
-0.02591,-2.20926793332494,0.023975
-0.0258975,-2.22052601524672,0.0239875
-0.025885,-2.22427870922065,0.024
-0.0258725,-2.22427870922065,0.0240125
-0.02586,-2.22803140319458,0.024025
-0.0258475,-2.22427870922065,0.0240375
-0.025835,-2.23553679114244,0.02405
-0.0258225,-2.2430421790903,0.0240625
-0.02581,-2.22427870922065,0.024075
-0.0257975,-2.23928948511637,0.0240875
-0.025785,-2.23553679114244,0.0241
-0.0257725,-2.2430421790903,0.0241125
-0.02576,-2.2430421790903,0.024125
-0.0257475,-2.25430026101209,0.0241375
-0.025735,-2.23928948511637,0.02415
-0.0257225,-2.2430421790903,0.0241625
-0.02571,-2.2430421790903,0.024175
-0.0256975,-2.2430421790903,0.0241875
-0.025685,-2.25054756703816,0.0242
-0.0256725,-2.24679487306423,0.0242125
-0.02566,-2.25430026101209,0.024225
-0.0256475,-2.25805295498602,0.0242375
-0.025635,-2.26180564895995,0.02425
-0.0256225,-2.2693110369078,0.0242625
-0.02561,-2.27306373088173,0.024275
-0.0255975,-2.28056911882959,0.0242875
-0.025585,-2.28056911882959,0.0243
-0.0255725,-2.28807450677745,0.0243125
-0.02556,-2.29182720075138,0.024325
-0.0255475,-2.29557989472531,0.0243375
-0.025535,-2.29182720075138,0.02435
-0.0255225,-2.28056911882959,0.0243625
-0.02551,-2.28432181280352,0.024375
-0.0254975,-2.28056911882959,0.0243875
-0.025485,-2.28056911882959,0.0244
-0.0254725,-2.28432181280352,0.0244125
-0.02546,-2.28432181280352,0.024425
-0.0254475,-2.28807450677745,0.0244375
-0.025435,-2.28807450677745,0.02445
-0.0254225,-2.29182720075138,0.0244625
-0.02541,-2.28432181280352,0.024475
-0.0253975,-2.29182720075138,0.0244875
-0.025385,-2.29933258869924,0.0245
-0.0253725,-2.29182720075138,0.0245125
-0.02536,-2.30308528267317,0.024525
-0.0253475,-2.29557989472531,0.0245375
-0.025335,-2.29557989472531,0.02455
-0.0253225,-2.29182720075138,0.0245625
-0.02531,-2.29933258869924,0.024575
-0.0252975,-2.29933258869924,0.0245875
-0.025285,-2.30308528267317,0.0246
-0.0252725,-2.30308528267317,0.0246125
-0.02526,-2.30683797664709,0.024625
-0.0252475,-2.29557989472531,0.0246375
-0.025235,-2.30683797664709,0.02465
-0.0252225,-2.29557989472531,0.0246625
-0.02521,-2.30683797664709,0.024675
-0.0251975,-2.31434336459495,0.0246875
-0.025185,-2.32935414049067,0.0247
-0.0251725,-2.32560144651674,0.0247125
-0.02516,-2.32184875254281,0.024725
-0.0251475,-2.31434336459495,0.0247375
-0.025135,-2.32560144651674,0.02475
-0.0251225,-2.32184875254281,0.0247625
-0.02511,-2.32184875254281,0.024775
-0.0250975,-2.31434336459495,0.0247875
-0.025085,-2.32560144651674,0.0248
-0.0250725,-2.32184875254281,0.0248125
-0.02506,-2.3331068344646,0.024825
-0.0250475,-2.32935414049067,0.0248375
-0.025035,-2.32184875254281,0.02485
-0.0250225,-2.31809605856888,0.0248625
-0.02501,-2.32184875254281,0.024875
-0.0249975,-2.32560144651674,0.0248875
-0.024985,-2.32184875254281,0.0249
-0.0249725,-2.32560144651674,0.0249125
-0.02496,-2.32935414049067,0.024925
-0.0249475,-2.32935414049067,0.0249375
-0.024935,-2.32935414049067,0.02495
-0.0249225,-2.32935414049067,0.0249625
-0.02491,-2.32560144651674,0.024975
-0.0248975,-2.32560144651674,0.0249875
-0.024885,-2.31809605856888,0.025
-0.0248725,-2.32560144651674,0.0250125
-0.02486,-2.32184875254281,0.025025
-0.0248475,-2.31059067062102,0.0250375
-0.024835,-2.32184875254281,0.02505
-0.0248225,-2.32935414049067,0.0250625
-0.02481,-2.32184875254281,0.025075
-0.0247975,-2.32184875254281,0.0250875
-0.024785,-2.3331068344646,0.0251
-0.0247725,-2.32184875254281,0.0251125
-0.02476,-2.31809605856888,0.025125
-0.0247475,-2.32560144651674,0.0251375
-0.024735,-2.31809605856888,0.02515
-0.0247225,-2.30683797664709,0.0251625
-0.02471,-2.31434336459495,0.025175
-0.0246975,-2.31809605856888,0.0251875
-0.024685,-2.32560144651674,0.0252
-0.0246725,-2.32560144651674,0.0252125
-0.02466,-2.32184875254281,0.025225
-0.0246475,-2.31059067062102,0.0252375
-0.024635,-2.31434336459495,0.02525
-0.0246225,-2.32184875254281,0.0252625
-0.02461,-2.32560144651674,0.025275
-0.0245975,-2.32935414049067,0.0252875
-0.024585,-2.32184875254281,0.0253
-0.0245725,-2.32935414049067,0.0253125
-0.02456,-2.32560144651674,0.025325
-0.0245475,-2.32184875254281,0.0253375
-0.024535,-2.31059067062102,0.02535
-0.0245225,-2.30308528267317,0.0253625
-0.02451,-2.30308528267317,0.025375
-0.0244975,-2.31059067062102,0.0253875
-0.024485,-2.29933258869924,0.0254
-0.0244725,-2.29557989472531,0.0254125
-0.02446,-2.29933258869924,0.025425
-0.0244475,-2.29182720075138,0.0254375
-0.024435,-2.28432181280352,0.02545
-0.0244225,-2.29182720075138,0.0254625
-0.02441,-2.28807450677745,0.025475
-0.0243975,-2.28056911882959,0.0254875
-0.024385,-2.28056911882959,0.0255
-0.0243725,-2.28056911882959,0.0255125
-0.02436,-2.28807450677745,0.025525
-0.0243475,-2.28056911882959,0.0255375
-0.024335,-2.28807450677745,0.02555
-0.0243225,-2.28432181280352,0.0255625
-0.02431,-2.28432181280352,0.025575
-0.0242975,-2.28056911882959,0.0255875
-0.024285,-2.26180564895995,0.0256
-0.0242725,-2.2693110369078,0.0256125
-0.02426,-2.27306373088173,0.025625
-0.0242475,-2.27306373088173,0.0256375
-0.024235,-2.26555834293387,0.02565
-0.0242225,-2.25805295498602,0.0256625
-0.02421,-2.25805295498602,0.025675
-0.0241975,-2.25805295498602,0.0256875
-0.024185,-2.2430421790903,0.0257
-0.0241725,-2.26180564895995,0.0257125
-0.02416,-2.2430421790903,0.025725
-0.0241475,-2.23553679114244,0.0257375
-0.024135,-2.2430421790903,0.02575
-0.0241225,-2.2430421790903,0.0257625
-0.02411,-2.23928948511637,0.025775
-0.0240975,-2.23928948511637,0.0257875
-0.024085,-2.25430026101209,0.0258
-0.0240725,-2.2430421790903,0.0258125
-0.02406,-2.2430421790903,0.025825
-0.0240475,-2.23178409716851,0.0258375
-0.024035,-2.23553679114244,0.02585
-0.0240225,-2.23178409716851,0.0258625
-0.02401,-2.23178409716851,0.025875
-0.0239975,-2.22803140319458,0.0258875
-0.023985,-2.23178409716851,0.0259
-0.0239725,-2.22052601524672,0.0259125
-0.02396,-2.20551523935101,0.025925
-0.0239475,-2.20926793332494,0.0259375
-0.023935,-2.20926793332494,0.02595
-0.0239225,-2.20176254537708,0.0259625
-0.02391,-2.19800985140315,0.025975
-0.0238975,-2.18675176948136,0.0259875
-0.023885,-2.18299907550743,0.026
-0.0238725,-2.18675176948136,0.0260125
-0.02386,-2.18675176948136,0.026025
-0.0238475,-2.18675176948136,0.0260375
-0.023835,-2.18675176948136,0.02605
-0.0238225,-2.1792463815335,0.0260625
-0.02381,-2.17174099358565,0.026075
-0.0237975,-2.16423560563779,0.0260875
-0.023785,-2.16798829961172,0.0261
-0.0237725,-2.16423560563779,0.0261125
-0.02376,-2.16048291166386,0.026125
-0.0237475,-2.152977523716,0.0261375
-0.023735,-2.14922482974207,0.02615
-0.0237225,-2.14171944179421,0.0261625
-0.02371,-2.14171944179421,0.026175
-0.0236975,-2.13421405384635,0.0261875
-0.023685,-2.13046135987243,0.0262
-0.0236725,-2.13421405384635,0.0262125
-0.02366,-2.12295597192457,0.026225
-0.0236475,-2.12295597192457,0.0262375
-0.023635,-2.11545058397671,0.02625
-0.0236225,-2.12295597192457,0.0262625
-0.02361,-2.10794519602885,0.026275
-0.0235975,-2.11169789000278,0.0262875
-0.023585,-2.09293442013313,0.0263
-0.0235725,-2.11545058397671,0.0263125
-0.02356,-2.09293442013313,0.026325
-0.0235475,-2.09293442013313,0.0263375
-0.023535,-2.09293442013313,0.02635
-0.0235225,-2.08918172615921,0.0263625
-0.02351,-2.07417095026349,0.026375
-0.0234975,-2.08542903218528,0.0263875
-0.023485,-2.06666556231563,0.0264
-0.0234725,-2.07792364423742,0.0264125
-0.02346,-2.0629128683417,0.026425
-0.0234475,-2.05540748039384,0.0264375
-0.023435,-2.04790209244598,0.02645
-0.0234225,-2.0629128683417,0.0264625
-0.02341,-2.04414939847206,0.026475
-0.0233975,-2.04414939847206,0.0264875
-0.023385,-2.04790209244598,0.0265
-0.0233725,-2.04039670449813,0.0265125
-0.02336,-2.04039670449813,0.026525
-0.0233475,-2.0366440105242,0.0265375
-0.023335,-2.0366440105242,0.02655
-0.0233225,-2.02538592860241,0.0265625
-0.02331,-2.02163323462848,0.026575
-0.0232975,-2.01037515270669,0.0265875
-0.023285,-2.01037515270669,0.0266
-0.0232725,-1.99911707078491,0.0266125
-0.02326,-1.99911707078491,0.026625
-0.0232475,-1.99161168283705,0.0266375
-0.023235,-1.98785898886312,0.02665
-0.0232225,-1.98035360091526,0.0266625
-0.02321,-1.97660090694133,0.026675
-0.0231975,-1.97660090694133,0.0266875
-0.023185,-1.9728482129674,0.0267
-0.0231725,-1.96909551899347,0.0267125
-0.02316,-1.96159013104562,0.026725
-0.0231475,-1.96159013104562,0.0267375
-0.023135,-1.95783743707169,0.02675
-0.0231225,-1.95783743707169,0.0267625
-0.02311,-1.94282666117597,0.026775
-0.0230975,-1.93907396720204,0.0267875
-0.023085,-1.93907396720204,0.0268
-0.0230725,-1.93532127322811,0.0268125
-0.02306,-1.92406319130632,0.026825
-0.0230475,-1.91655780335847,0.0268375
-0.023035,-1.89779433348882,0.02685
-0.0230225,-1.89779433348882,0.0268625
-0.02301,-1.90529972143668,0.026875
-0.0229975,-1.89779433348882,0.0268875
-0.022985,-1.89028894554096,0.0269
-0.0229725,-1.88653625156703,0.0269125
-0.02296,-1.87152547567132,0.026925
-0.0229475,-1.87527816964525,0.0269375
-0.022935,-1.8827835575931,0.02695
-0.0229225,-1.87903086361917,0.0269625
-0.02291,-1.86026739374953,0.026975
-0.0228975,-1.8565146997756,0.0269875
-0.022885,-1.85276200580167,0.027
-0.0228725,-1.84525661785381,0.0270125
-0.02286,-1.84150392387988,0.027025
-0.0228475,-1.83775122990595,0.0270375
-0.022835,-1.8302458419581,0.02705
-0.0228225,-1.8302458419581,0.0270625
-0.02281,-1.81523506606238,0.027075
-0.0227975,-1.82274045401024,0.0270875
-0.022785,-1.80772967811452,0.0271
-0.0227725,-1.80772967811452,0.0271125
-0.02276,-1.80022429016666,0.027125
-0.0227475,-1.78896620824488,0.0271375
-0.022735,-1.77395543234916,0.02715
-0.0227225,-1.77395543234916,0.0271625
-0.02271,-1.7664500444013,0.027175
-0.0226975,-1.76269735042737,0.0271875
-0.022685,-1.76269735042737,0.0272
-0.0226725,-1.76269735042737,0.0272125
-0.02266,-1.76269735042737,0.027225
-0.0226475,-1.75143926850558,0.0272375
-0.022635,-1.73642849260987,0.02725
-0.0226225,-1.73642849260987,0.0272625
-0.02261,-1.71391232876629,0.027275
-0.0225975,-1.71391232876629,0.0272875
-0.022585,-1.71015963479236,0.0273
-0.0225725,-1.68764347094879,0.0273125
-0.02256,-1.69514885889665,0.027325
-0.0225475,-1.68389077697486,0.0273375
-0.022535,-1.676385389027,0.02735
-0.0225225,-1.67263269505307,0.0273625
-0.02251,-1.66888000107914,0.027375
-0.0224975,-1.67263269505307,0.0273875
-0.022485,-1.66137461313129,0.0274
-0.0224725,-1.6501165312095,0.0274125
-0.02246,-1.64261114326164,0.027425
-0.0224475,-1.63510575531378,0.0274375
-0.022435,-1.63885844928771,0.02745
-0.0224225,-1.62760036736592,0.0274625
-0.02241,-1.62760036736592,0.027475
-0.0223975,-1.60883689749628,0.0274875
-0.022385,-1.62009497941806,0.0275
-0.0223725,-1.60508420352235,0.0275125
-0.02236,-1.60133150954842,0.027525
-0.0223475,-1.59382612160056,0.0275375
-0.022335,-1.5863207336527,0.02755
-0.0223225,-1.57506265173092,0.0275625
-0.02231,-1.57130995775699,0.027575
-0.0222975,-1.55629918186127,0.0275875
-0.022285,-1.55254648788734,0.0276
-0.0222725,-1.54128840596555,0.0276125
-0.02226,-1.53003032404377,0.027625
-0.0222475,-1.51877224212198,0.0276375
-0.022235,-1.53003032404377,0.02765
-0.0222225,-1.50376146622626,0.0276625
-0.02221,-1.4962560782784,0.027675
-0.0221975,-1.48875069033055,0.0276875
-0.022185,-1.47373991443483,0.0277
-0.0221725,-1.47749260840876,0.0277125
-0.02216,-1.47373991443483,0.027725
-0.0221475,-1.46623452648697,0.0277375
-0.022135,-1.4699872204609,0.02775
-0.0221225,-1.46623452648697,0.0277625
-0.02211,-1.46623452648697,0.027775
-0.0220975,-1.45497644456518,0.0277875
-0.022085,-1.44747105661732,0.0278
-0.0220725,-1.43996566866947,0.0278125
-0.02206,-1.4437183626434,0.027825
-0.0220475,-1.41369681085196,0.0278375
-0.022035,-1.41744950482589,0.02785
-0.0220225,-1.40994411687803,0.0278625
-0.02201,-1.39118064700839,0.027875
-0.0219975,-1.38367525906053,0.0278875
-0.021985,-1.37616987111267,0.0279
-0.0219725,-1.3799225650866,0.0279125
-0.02196,-1.37616987111267,0.027925
-0.0219475,-1.36115909521695,0.0279375
-0.021935,-1.34990101329517,0.02795
-0.0219225,-1.33864293137338,0.0279625
-0.02191,-1.32363215547766,0.027975
-0.0218975,-1.32738484945159,0.0279875
-0.021885,-1.32363215547766,0.028
-0.0218725,-1.30862137958195,0.0280125
-0.02186,-1.30862137958195,0.028025
-0.0218475,-1.29736329766016,0.0280375
-0.021835,-1.29361060368623,0.02805
-0.0218225,-1.29361060368623,0.0280625
-0.02181,-1.27859982779051,0.028075
-0.0217975,-1.27859982779051,0.0280875
-0.021785,-1.27484713381659,0.0281
-0.0217725,-1.25983635792087,0.0281125
-0.02176,-1.24482558202515,0.028125
-0.0217475,-1.24107288805122,0.0281375
-0.021735,-1.22606211215551,0.02815
-0.0217225,-1.21105133625979,0.0281625
-0.02171,-1.21105133625979,0.028175
-0.0216975,-1.18478247844229,0.0281875
-0.021685,-1.18478247844229,0.0282
-0.0216725,-1.17727709049443,0.0282125
-0.02166,-1.16977170254657,0.028225
-0.0216475,-1.16226631459871,0.0282375
-0.021635,-1.16226631459871,0.02825
-0.0216225,-1.14350284472907,0.0282625
-0.02161,-1.16226631459871,0.028275
-0.0215975,-1.14350284472907,0.0282875
-0.021585,-1.14725553870299,0.0283
-0.0215725,-1.13224476280728,0.0283125
-0.02156,-1.12098668088549,0.028325
-0.0215475,-1.11348129293763,0.0283375
-0.021535,-1.10597590498977,0.02835
-0.0215225,-1.09096512909406,0.0283625
-0.02151,-1.09096512909406,0.028375
-0.0214975,-1.07970704717227,0.0283875
-0.021485,-1.07595435319834,0.0284
-0.0214725,-1.0571908833287,0.0284125
-0.02146,-1.04593280140691,0.028425
-0.0214475,-1.03842741345905,0.0284375
-0.021435,-1.0196639435894,0.02845
-0.0214225,-1.02341663756333,0.0284625
