1,292864
2,141451
3,120338
4,114743
5,93515
6,89904
7,91764
8,78107
9,77694
10,81098
11,70429
12,70971
13,75062
14,65822
15,66826
16,71088
17,62538
18,63858
19,68526
20,60479
21,61979
22,66285
23,58923
24,60409
25,64882
26,57591
27,59150
28,63663
29,56704
30,58136
31,62770
32,55878
33,57422
34,61815
35,55166
36,56803
37,61262
38,54611
39,56276
40,60661
41,54257
42,55837
43,60266
44,53941
45,55471
46,59791
47,53557
48,55176
49,59629
50,53261
51,54893
52,59380
53,53065
54,54701
55,59142
56,52833
57,54512
58,58825
59,52722
60,54337
61,58767
62,52594
63,54237
64,58567
65,52422
66,54087
67,58523
68,52185
69,53979
70,58327
71,52234
72,53812
73,58209
74,52087
75,53745
76,58069
77,51977
78,53768
79,57955
80,51975
81,53543
82,57954
83,51765
84,53534
85,57888
86,51751
87,53425
88,57780
89,51811
90,53414
91,57749
92,51680
93,53396
94,57680
95,51732
96,53392
97,57698
98,51701
99,53393
100,57681
101,51733
102,53404
103,57709
104,51639
105,53333
106,57599
107,51688
108,53382
109,57554
110,51654
111,53183
112,57560
113,51459
114,53213
115,57515
116,51495
117,53150
118,57415
119,51464
120,53208
121,57403
122,51355
123,53118
124,57336
125,51445
126,53086
127,57376
128,51365
129,53031
130,57407
131,51440
132,53075
133,57348
134,51412
135,53056
136,57409
137,51388
138,53041
139,57426
140,51382
141,53088
142,57385
143,51408
144,53140
145,57480
146,51398
147,53011
148,57430
149,51403
150,53046
151,57474
152,51400
153,53042
154,57450
155,51253
156,53139
157,57293
158,51337
159,52909
160,57368
161,51323
162,52919
163,57387
164,51243
165,52952
166,57238
167,51314
168,52963
169,57159
170,51187
171,52913
172,57193
173,51290
174,52887
175,57205
176,51172
177,52827
178,57206
179,51225
180,52894
181,57259
182,51185
183,52866
184,57136
185,51228
186,52932
187,57239
188,51202
189,52810
190,57161
191,51260
192,52866
193,57165
194,51189
195,52846
196,57118
197,51188
198,52857
199,57155
200,51165
201,52773
202,57141
203,51143
204,52805
205,57136
206,51055
207,52780
208,57033
209,51099
210,52793
211,57160
212,51087
213,52773
214,57133
215,51082
216,52863
217,57157
218,51103
219,52812
220,57065
221,51120
222,52835
223,57112
224,51190
225,52776
226,57024
227,51190
228,52836
229,57008
230,51182
231,52788
232,57019
233,51101
234,52784
235,57114
236,51129
237,52690
238,56977
239,51059
240,52785
241,57124
242,51055
243,52799
244,57035
245,51069
246,52678
247,57124
248,51033
249,52709
