Time (s),Channel 1 (V)
-0.2559411764705882,0.000711422700268723
-0.2558786764705882,0.0007114227002688783
-0.2558161764705882,0.001053121110751155
-0.2557536764705882,0.000711422700268723
-0.2556911764705882,0.000711422700268723
-0.2556286764705882,0.000711422700268723
-0.2555661764705882,0.000711422700268723
-0.2555036764705882,0.001053121110751155
-0.2554411764705882,0.000711422700268723
-0.2553786764705882,0.000711422700268723
-0.2553161764705882,0.000711422700268723
-0.2552536764705882,0.000711422700268723
-0.2551911764705882,0.000711422700268723
-0.2551286764705882,0.000711422700268723
-0.2550661764705882,0.000711422700268723
-0.2550036764705882,0.000711422700268723
-0.2549411764705882,0.000711422700268723
-0.2548786764705882,0.000711422700268723
-0.2548161764705882,0.000711422700268723
-0.2547536764705882,0.000711422700268723
-0.2546911764705882,0.000711422700268723
-0.2546286764705882,0.000711422700268723
-0.2545661764705882,0.000711422700268723
-0.2545036764705882,0.000711422700268723
-0.2544411764705882,0.000711422700268723
-0.2543786764705882,0.000711422700268723
-0.2543161764705882,0.000711422700268723
-0.2542536764705882,0.000711422700268723
-0.2541911764705882,0.001053121110751155
-0.2541286764705882,0.000711422700268723
-0.2540661764705882,0.000711422700268723
-0.2540036764705882,0.000711422700268723
-0.2539411764705882,0.000711422700268723
-0.2538786764705882,0.000711422700268723
-0.2538161764705882,0.000711422700268723
-0.2537536764705882,0.000711422700268723
-0.2536911764705882,0.000711422700268723
-0.2536286764705882,0.000711422700268723
-0.2535661764705882,0.000711422700268723
-0.2535036764705882,0.000711422700268723
-0.2534411764705882,0.000711422700268723
-0.2533786764705882,0.000711422700268723
-0.2533161764705882,0.000711422700268723
-0.2532536764705882,0.000711422700268723
-0.2531911764705882,0.000711422700268723
-0.2531286764705882,0.000711422700268723
-0.2530661764705882,0.000711422700268723
-0.2530036764705882,0.000711422700268723
-0.2529411764705882,0.000711422700268723
-0.2528786764705882,0.000711422700268723
-0.2528161764705882,0.000711422700268723
-0.2527536764705882,0.0003697242897861353
-0.2526911764705882,0.0003697242897861353
-0.2526286764705882,0.0003697242897861353
-0.2525661764705882,0.0003697242897861353
-0.2525036764705882,0.0007114227002685676
-0.2524411764705882,0.0003697242897861353
-0.2523786764705882,0.0007114227002685676
-0.2523161764705882,0.0003697242897862907
-0.2522536764705882,0.0003697242897861353
-0.2521911764705882,0.0003697242897861353
-0.2521286764705882,0.0003697242897861353
-0.2520661764705882,0.0003697242897861353
-0.2520036764705882,0.0003697242897861353
-0.2519411764705882,0.0003697242897861353
-0.2518786764705882,2.802587930354761e-05
-0.2518161764705882,2.802587930354761e-05
-0.2517536764705882,2.802587930354761e-05
-0.2516911764705882,-0.0003136725311790401
-0.2516286764705882,-0.0003136725311790401
-0.2515661764705882,-0.0003136725311790401
-0.2515036764705882,2.802587930339224e-05
-0.2514411764705882,2.802587930354761e-05
-0.2513786764705882,-0.0003136725311790401
-0.2513161764705882,-0.0003136725311790401
-0.2512536764705882,-0.0003136725311790401
-0.2511911764705882,-0.0003136725311788847
-0.2511286764705882,2.802587930354761e-05
-0.2510661764705882,-0.0003136725311790401
-0.2510036764705882,-0.0003136725311790401
-0.2509411764705882,2.802587930354761e-05
-0.2508786764705882,-0.0003136725311790401
-0.2508161764705882,-0.0003136725311790401
-0.2507536764705882,-0.0003136725311790401
-0.2506911764705882,-0.0003136725311790401
-0.2506286764705882,-0.0003136725311790401
-0.2505661764705882,-0.0003136725311790401
-0.2505036764705882,-0.0003136725311790401
-0.2504411764705882,-0.0003136725311790401
-0.2503786764705882,-0.0003136725311790401
-0.2503161764705882,-0.0003136725311790401
-0.2502536764705882,-0.0003136725311790401
-0.2501911764705882,-0.0006553709416616278
-0.2501286764705882,-0.0006553709416616278
-0.2500661764705882,-0.0003136725311790401
-0.2500036764705882,-0.0006553709416614724
-0.2499411764705882,-0.0006553709416616278
-0.2498786764705882,-0.0006553709416616278
-0.2498161764705882,-0.0003136725311790401
-0.2497536764705882,-0.0006553709416616278
-0.2496911764705882,-0.0006553709416616278
-0.2496286764705882,-0.0006553709416616278
-0.2495661764705882,-0.0009970693521442154
-0.2495036764705882,-0.0009970693521442154
-0.2494411764705882,-0.0009970693521442154
-0.2493786764705882,-0.0009970693521442154
-0.2493161764705882,-0.0009970693521442154
-0.2492536764705882,-0.001338767762626803
-0.2491911764705882,-0.0009970693521442154
-0.2491286764705882,-0.0009970693521442154
-0.2490661764705882,-0.0009970693521442154
-0.2490036764705882,-0.0009970693521442154
-0.2489411764705882,-0.0009970693521442154
-0.2488786764705882,-0.0009970693521442154
-0.2488161764705882,-0.0009970693521442154
-0.2487536764705882,-0.0009970693521442154
-0.2486911764705882,-0.0009970693521442154
-0.2486286764705882,-0.001338767762626803
-0.2485661764705882,-0.001338767762626803
-0.2485036764705882,-0.001338767762626803
-0.2484411764705882,-0.001338767762626803
-0.2483786764705882,-0.001338767762626803
-0.2483161764705882,-0.001338767762626803
-0.2482536764705882,-0.001338767762626803
-0.2481911764705882,-0.001338767762626803
-0.2481286764705882,-0.001338767762626803
-0.2480661764705882,-0.001338767762626803
-0.2480036764705882,-0.001338767762626803
-0.2479411764705882,-0.001338767762626803
-0.2478786764705882,-0.001338767762626803
-0.2478161764705882,-0.001338767762626803
-0.2477536764705882,-0.001338767762626803
-0.2476911764705882,-0.001338767762626803
-0.2476286764705882,-0.001338767762626803
-0.2475661764705882,-0.001338767762626803
-0.2475036764705882,-0.001338767762626803
-0.2474411764705882,-0.001338767762626803
-0.2473786764705882,-0.001338767762626803
-0.2473161764705882,-0.001338767762626803
-0.2472536764705882,-0.0009970693521442154
-0.2471911764705882,-0.001338767762626803
-0.2471286764705882,-0.001338767762626803
-0.2470661764705882,-0.001338767762626803
-0.2470036764705882,-0.001338767762626803
-0.2469411764705882,-0.001338767762626803
-0.2468786764705882,-0.001338767762626803
-0.2468161764705882,-0.001338767762626803
-0.2467536764705882,-0.001338767762626803
-0.2466911764705882,-0.001338767762626803
-0.2466286764705882,-0.001338767762626803
-0.2465661764705882,-0.001338767762626803
-0.2465036764705882,-0.001338767762626803
-0.2464411764705882,-0.001338767762626803
-0.2463786764705882,-0.001338767762626803
-0.2463161764705882,-0.001338767762626803
-0.2462536764705882,-0.001338767762626803
-0.2461911764705882,-0.001338767762626803
-0.2461286764705882,-0.001338767762626803
-0.2460661764705882,-0.001338767762626803
-0.2460036764705882,-0.001338767762626803
-0.2459411764705882,-0.001338767762626803
-0.2458786764705882,-0.001338767762626803
-0.2458161764705882,-0.001338767762626803
-0.2457536764705882,-0.001338767762626803
-0.2456911764705882,-0.001338767762626803
-0.2456286764705882,-0.001338767762626803
-0.2455661764705882,-0.001338767762626803
-0.2455036764705882,-0.0009970693521442154
-0.2454411764705882,-0.0009970693521442154
-0.2453786764705882,-0.001338767762626803
-0.2453161764705882,-0.001338767762626803
-0.2452536764705882,-0.0009970693521442154
-0.2451911764705882,-0.0009970693521442154
-0.2451286764705882,-0.0009970693521442154
-0.2450661764705882,-0.001338767762626803
-0.2450036764705882,-0.0009970693521442154
-0.2449411764705882,-0.0009970693521442154
-0.2448786764705882,-0.0009970693521442154
-0.2448161764705882,-0.0009970693521442154
-0.2447536764705882,-0.0009970693521442154
-0.2446911764705882,-0.001338767762626803
-0.2446286764705882,-0.0009970693521442154
-0.2445661764705882,-0.0009970693521442154
-0.2445036764705882,-0.0009970693521442154
-0.2444411764705882,-0.0009970693521442154
-0.2443786764705882,-0.0009970693521442154
-0.2443161764705882,-0.0009970693521442154
-0.2442536764705882,-0.0009970693521442154
-0.2441911764705882,-0.0009970693521442154
-0.2441286764705882,-0.0009970693521442154
-0.2440661764705882,-0.0009970693521442154
-0.2440036764705882,-0.0009970693521442154
-0.2439411764705882,-0.0009970693521442154
-0.2438786764705882,-0.0009970693521442154
-0.2438161764705882,-0.0009970693521442154
-0.2437536764705882,-0.0009970693521442154
-0.2436911764705882,-0.0006553709416616278
-0.2436286764705882,-0.0006553709416616278
-0.2435661764705882,-0.0006553709416616278
-0.2435036764705882,-0.0006553709416616278
-0.2434411764705882,-0.0006553709416616278
-0.2433786764705882,-0.0006553709416616278
-0.2433161764705882,-0.0003136725311790401
-0.2432536764705882,-0.0003136725311790401
-0.2431911764705882,-0.0006553709416616278
-0.2431286764705882,-0.0006553709416616278
-0.2430661764705882,-0.0006553709416616278
-0.2430036764705882,-0.0006553709416616278
-0.2429411764705882,-0.0003136725311790401
-0.2428786764705882,-0.0006553709416616278
-0.2428161764705882,-0.0006553709416616278
-0.2427536764705882,-0.0006553709416616278
-0.2426911764705882,-0.0006553709416616278
-0.2426286764705882,-0.0003136725311790401
-0.2425661764705882,-0.0003136725311790401
-0.2425036764705882,-0.0003136725311790401
-0.2424411764705882,-0.0003136725311790401
-0.2423786764705882,-0.0003136725311790401
-0.2423161764705882,-0.0003136725311790401
-0.2422536764705882,-0.0003136725311790401
-0.2421911764705882,-0.0003136725311790401
-0.2421286764705882,2.802587930354761e-05
-0.2420661764705882,2.802587930354761e-05
-0.2420036764705882,-0.0003136725311790401
-0.2419411764705882,-0.0003136725311790401
-0.2418786764705882,-0.0003136725311790401
-0.2418161764705882,-0.0003136725311790401
-0.2417536764705882,-0.0003136725311790401
-0.2416911764705882,-0.0003136725311790401
-0.2416286764705882,-0.0003136725311790401
-0.2415661764705882,-0.0003136725311790401
-0.2415036764705882,-0.0003136725311790401
-0.2414411764705882,2.802587930354761e-05
-0.2413786764705882,2.802587930354761e-05
-0.2413161764705882,2.802587930354761e-05
-0.2412536764705882,2.802587930354761e-05
-0.2411911764705882,2.802587930354761e-05
-0.2411286764705882,2.802587930354761e-05
-0.2410661764705882,2.802587930354761e-05
-0.2410036764705882,2.802587930354761e-05
-0.2409411764705882,0.0003697242897861353
-0.2408786764705882,0.0003697242897861353
-0.2408161764705882,0.0003697242897861353
-0.2407536764705882,2.802587930354761e-05
-0.2406911764705882,2.802587930354761e-05
-0.2406286764705882,0.0003697242897861353
-0.2405661764705882,0.0003697242897861353
-0.2405036764705882,0.0003697242897861353
-0.2404411764705882,0.0003697242897861353
-0.2403786764705882,0.0003697242897861353
-0.2403161764705882,0.0003697242897861353
-0.2402536764705882,0.0003697242897861353
-0.2401911764705882,0.0003697242897861353
-0.2401286764705882,0.0003697242897861353
-0.2400661764705882,0.0003697242897861353
-0.2400036764705882,0.000711422700268723
-0.2399411764705882,0.000711422700268723
-0.2398786764705882,0.000711422700268723
-0.2398161764705882,0.000711422700268723
-0.2397536764705882,0.000711422700268723
-0.2396911764705882,0.000711422700268723
-0.2396286764705882,0.000711422700268723
-0.2395661764705882,0.000711422700268723
-0.2395036764705882,0.000711422700268723
-0.2394411764705882,0.000711422700268723
-0.2393786764705882,0.000711422700268723
-0.2393161764705882,0.000711422700268723
-0.2392536764705882,0.000711422700268723
-0.2391911764705882,0.000711422700268723
-0.2391286764705882,0.000711422700268723
-0.2390661764705882,0.000711422700268723
-0.2390036764705882,0.000711422700268723
-0.2389411764705882,0.000711422700268723
-0.2388786764705882,0.000711422700268723
-0.2388161764705882,0.000711422700268723
-0.2387536764705882,0.000711422700268723
-0.2386911764705882,0.0003697242897861353
-0.2386286764705882,0.000711422700268723
-0.2385661764705882,0.000711422700268723
-0.2385036764705882,0.000711422700268723
-0.2384411764705882,0.000711422700268723
-0.2383786764705882,0.000711422700268723
